"Series_reference","Period","Data_value","STATUS","UNITS","Subject","Group","Series_title_1","Series_title_2","Series_title_3"
"CPIM.SE901","1975.02",96.48680816,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1975.03",97.35001057,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1975.04",99.17232553,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1975.05",100.6109962,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1975.06",101.2823754,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1975.07",103.1046911,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1975.08",104.7351835,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1975.09",107.1329668,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1975.10",109.2430166,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1975.11",110.6816866,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1975.12",110.3939524,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1976.01",112.3121798,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1976.02",115.5731654,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1976.03",116.4363671,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1976.04",118.8341503,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1976.05",120.5605551,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1976.06",121.4237568,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1976.07",122.5746926,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1976.08",124.2051858,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1976.09",127.5620823,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1976.10",128.2334622,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1976.11",129.000753,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1976.12",128.4252847,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1977.01",132.6453837,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1977.02",135.0431669,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1977.03",136.0022802,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1977.04",136.385926,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1977.05",139.8387341,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1977.06",141.7569607,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1977.07",144.3465672,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1977.08",146.9361737,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1977.09",149.1421344,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1977.10",150.1971586,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1977.11",151.3480952,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1977.12",150.7726269,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1978.01",150.9233995,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1978.02",151.6772628,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1978.03",152.4311261,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1978.04",154.0896246,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1978.05",156.0496692,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1978.06",158.6128036,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1978.07",159.6682122,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1978.08",160.4220748,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1978.09",162.532892,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1978.10",163.5883006,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1978.11",164.3421631,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1978.12",164.4929358,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1979.01",166.4529804,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1979.02",167.8099335,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1979.03",171.1269313,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1979.04",181.2286979,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1979.05",184.394923,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1979.06",187.8626934,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1979.07",189.0688746,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1979.08",190.4258278,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1979.09",192.536645,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1979.10",195.0997795,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1979.11",198.7183225,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1979.12",201.8845476,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1980.01",205.352318,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1980.02",209.1216337,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1980.03",214.2479033,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1980.04",218.1679909,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1980.05",219.9772628,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1980.06",221.786534,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1980.07",223.5958059,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1980.08",226.9128036,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1980.09",229.7774834,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1980.10",234.903753,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1980.11",239.426932,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1980.12",239.2761594,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1981.01",242.2860332,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1981.02",247.5169388,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1981.03",249.4190861,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1981.04",253.4611495,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1981.05",254.6499917,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1981.06",256.7899071,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1981.07",261.3075076,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1981.08",265.5873391,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1981.09",270.1049396,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1981.10",275.3358452,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1981.11",277.0002243,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1981.12",278.6646035,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1982.01",280.5667508,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1982.02",282.944435,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1982.03",286.0354245,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1982.04",290.315256,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1982.05",291.2663301,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1982.06",297.6860778,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1982.07",297.2105408,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1982.08",297.9238459,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1982.09",299.5882251,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1982.10",298.6371518,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1982.11",298.3993829,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1982.12",298.8749199,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1983.01",300.7770672,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1983.02",301.9659094,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1983.03",299.5882251,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1983.04",300.7770672,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1983.05",301.9659094,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1983.06",303.3925204,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1983.07",303.8680574,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1983.08",306.9590468,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1983.09",309.8122681,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1983.10",310.0500363,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1983.11",310.7633414,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1983.12",311.9521835,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1984.01",312.006395,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1984.02",309.8310514,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1984.03",311.6956314,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1984.04",315.7355551,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1984.05",318.5324252,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1984.06",320.0862417,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1984.07",322.5723489,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
"CPIM.SE901","1984.08",327.5445619,"FINAL","Index","Consumers Price Index - CPI","Food Price Index Level 1 Groups for New Zealand Monthly","Food",NA,NA
